epoch,lr,train_loss,train_acc,val_acc,time_s,loss_ce
50,0.05157053795390645,0.3391044680029154,0.8837555555555555,0.8686,37.61410045623779,0.3391044680029154
51,0.05000000000000004,0.34020756384019146,0.8831333333333333,0.8744,38.92017436027527,0.34020756384019146
52,0.04842946204609362,0.3330201739022,0.8868888888888888,0.8758,38.99262285232544,0.3330201739022
53,0.04686047402353437,0.3258627302182669,0.8888,0.8874,37.32000279426575,0.3258627302182669
54,0.045294584334074316,0.32152749763124366,0.8912666666666667,0.8982,39.896543979644775,0.32152749763124366
55,0.043733338321784825,0.3128393748351796,0.8936888888888889,0.8884,39.78218340873718,0.3128393748351796
56,0.042178276747988484,0.3099424803883515,0.8939555555555555,0.8854,36.85324001312256,0.3099424803883515
57,0.0406309342707138,0.30111745080317964,0.8972666666666667,0.8866,38.24941849708557,0.30111745080317964
58,0.039092837930172916,0.2942134417932142,0.8986222222222222,0.891,39.108519315719604,0.2942134417932142
59,0.037565505641757285,0.28570070524107327,0.9021333333333333,0.9028,37.51115107536316,0.28570070524107327
60,0.03605044469803857,0.27349276637489145,0.9064666666666666,0.8834,39.31316637992859,0.27349276637489145
61,0.034549150281252675,0.2732006692412225,0.9063333333333333,0.8876,38.91184878349304,0.2732006692412225
62,0.03306310398773546,0.25891329669816926,0.9108666666666667,0.906,37.182435750961304,0.25891329669816926
63,0.031593772365766146,0.2576044268948449,0.9130444444444444,0.9042,39.851643323898315,0.2576044268948449
64,0.030142605468260992,0.24498495647937737,0.9173333333333333,0.9104,39.6352014541626,0.24498495647937737
65,0.028711035421746394,0.23995805806903678,0.9181111111111111,0.9152,38.73236918449402,0.23995805806903678
66,0.027300475013022688,0.23075512318279257,0.9218666666666666,0.9172,38.308082818984985,0.23075512318279257
67,0.025912316294914254,0.22194783630865542,0.9244,0.9154,39.66019296646118,0.22194783630865542
68,0.02454792921248146,0.21392255316657777,0.9271777777777778,0.9264,38.15824055671692,0.21392255316657777
69,0.02320866025105018,0.20443715216507288,0.9284888888888889,0.921,38.19535255432129,0.20443715216507288
70,0.021895831107393487,0.19887453048828652,0.9329111111111111,0.9262,39.24107885360718,0.19887453048828652
71,0.02061073738537637,0.18817878673276442,0.9368444444444445,0.9248,38.584487438201904,0.18817878673276442
72,0.01935464731735119,0.17732972486621953,0.9389111111111111,0.927,37.305948972702026,0.17732972486621953
73,0.018128800512565532,0.17338423365303737,0.9413777777777778,0.9306,40.257269620895386,0.17338423365303737
74,0.016934406733817433,0.16438362074338578,0.9435777777777777,0.9328,39.757792234420776,0.16438362074338578
75,0.01577264470356558,0.15687178444667635,0.9469777777777778,0.931,38.19121265411377,0.15687178444667635
76,0.014644660940672643,0.1425663834882223,0.9521333333333334,0.933,38.65438723564148,0.1425663834882223
77,0.013551568628929448,0.13880937098821794,0.9532888888888889,0.9338,40.44396734237671,0.13880937098821794
78,0.012494446518477033,0.12834533795566214,0.9556,0.9344,38.21397089958191,0.12834533795566214
79,0.011474337861210555,0.11955654173454439,0.9596666666666667,0.939,38.971330404281616,0.11955654173454439
80,0.01049224938121549,0.11051664730555123,0.9633555555555555,0.9382,39.456913471221924,0.11051664730555123
81,0.009549150281252642,0.10274438845755701,0.9661111111111111,0.9416,37.77128291130066,0.10274438845755701
82,0.008645971286271922,0.0961506835618903,0.9684,0.9418,38.35746693611145,0.0961506835618903
83,0.007783603724899264,0.08999827559719878,0.9696666666666667,0.9416,39.72675943374634,0.08999827559719878
84,0.006962898649802819,0.0800504718632014,0.9735111111111111,0.9454,37.568692207336426,0.0800504718632014
85,0.0061846659978068265,0.07628174973863432,0.9748666666666667,0.9468,38.90865206718445,0.07628174973863432
86,0.005449673790581615,0.0696038540971296,0.9770666666666666,0.9478,39.55215072631836,0.0696038540971296
87,0.004758647376699036,0.06439272647152063,0.9792666666666666,0.9508,39.5411102771759,0.06439272647152063
88,0.004112268715800957,0.0586913683721584,0.9815777777777778,0.9508,37.701162338256836,0.0586913683721584
89,0.003511175705587435,0.05482319920503704,0.9816666666666667,0.9488,39.05777430534363,0.05482319920503704
90,0.0029559615522887295,0.04802388918390286,0.9848444444444444,0.9496,37.763452768325806,0.04802388918390286
91,0.0024471741852423253,0.04668600896680304,0.9848,0.9534,37.363765239715576,0.04668600896680304
92,0.0019853157161528537,0.04208127410674933,0.9866222222222222,0.9528,39.902180194854736,0.04208127410674933
93,0.0015708419435684529,0.038944445115207185,0.9878888888888889,0.9536,37.281171560287476,0.038944445115207185
94,0.0012041619030626347,0.03795430070749717,0.9882,0.9544,38.99207067489624,0.03795430070749717
95,0.0008856374635655646,0.0357872258292363,0.9888444444444444,0.9496,39.87639403343201,0.0357872258292363
96,0.0006155829702431174,0.03422501602009023,0.9891555555555556,0.9538,37.54949140548706,0.03422501602009023
97,0.00039426493427611206,0.035469821028527804,0.989,0.9544,37.794294595718384,0.035469821028527804
98,0.00022190176984600036,0.029907280946975912,0.9909111111111111,0.9542,38.613051891326904,0.029907280946975912
99,9.866357858642213e-05,0.03320564594336743,0.9897333333333334,0.954,36.896963119506836,0.03320564594336743
100,2.4671981713420017e-05,0.03314376011522571,0.9898,0.9536,37.975565910339355,0.03314376011522571
